,Uniform,Gaussian,TinyImageNet (Crop),TinyImageNet (Resize),LSUN (Crop),LSUN (Resize),iSUN,Cifar10,Cifar100,All
Min_relu_14,0.3302427435464044,0.31690811309157957,0.41837226490473256,0.3875135771364593,0.6493654655808236,0.4378314728027044,0.45189774619128537,0.32887498463429626,0.3238527504609712,0.41437109282643014
Min_relu_15,0.0385350299631223,0.043755120620774426,0.27143621312231103,0.24797767385641484,0.5122064420712968,0.3085461355255071,0.29157179528234156,0.19145993392747387,0.20187274892440074,0.2380949001522769
Min_relu_16,0.1790790795943454,0.2316551897664413,0.6107620812845728,0.6149190114178251,0.6984570797480025,0.6749734442224954,0.6667042846640807,0.5030108251382912,0.522352143515673,0.5214817840768594
Min_relu_17,0.9525661800860481,0.9569908343577136,0.8195943607867242,0.8594953103201838,0.7919138752304856,0.9174545981868469,0.918379232455121,0.7191962507682852,0.7011654963122311,0.8651195178964393
Min_relu_18,0.11988827596803936,0.1481236823909035,0.4526782152735095,0.44973665852529215,0.5258914874001229,0.5025225683773817,0.47958525081821296,0.41249159496004917,0.4206271742470805,0.38545647302986447
Min_relu_19,0.6525782229563614,0.6892114244007377,0.7440695451751691,0.750069032902559,0.7903987707437001,0.8088730447141979,0.8034976990181445,0.6877544714197911,0.6771979333128457,0.7392579804550496
Min_relu_20,0.5548633720036877,0.5957544291641057,0.6613170559311616,0.6780716270455681,0.7073277965580824,0.7139779617393976,0.7038981714382126,0.5632315534726491,0.5743697141979103,0.6471660283142052
Min_relu_21,0.9272774854025815,0.9437162684388445,0.8849820912722802,0.9049743674188317,0.9053974454517516,0.914266372157345,0.9159442289515684,0.8304963275968039,0.8351238014751076,0.9035003433591559
Min_relu_22,0.5612766825445605,0.6071350030731407,0.7410001843884451,0.7279297178567989,0.7957328211432083,0.7523220036877689,0.7424880560706152,0.6832098263675477,0.6986965734480639,0.7017453681895522
Min_relu_23,0.9727845920405656,0.9743044330055315,0.9552729947756606,0.9536136326290303,0.9533569990780577,0.9558108481868469,0.9567313704830426,0.9130318146896128,0.9101654578979718,0.95415078064785
Min_relu_24,0.4406521819299324,0.4980906768592502,0.71052022510756,0.7016851592830371,0.8080579479102643,0.7410305047633681,0.7302508053006083,0.6684959434542103,0.6713952673632453,0.6615105282821687
Min_relu_25,0.31730603103872157,0.3263180470190535,0.4890521550399508,0.4512116548870769,0.6707888291333743,0.47446928011677936,0.46018602401009573,0.5541615473263676,0.5477907805777504,0.4676780998956843
Min_relu_26,0.7176486823909035,0.7396069683466502,0.8201604141057159,0.804550241262379,0.8473489474492931,0.8028987784265519,0.8028457670714261,0.8121486017209588,0.8097239474492932,0.7930913627969427
Min_relu_27,0.7634892977873386,0.7911296404425323,0.776321811616472,0.7641886909986577,0.8235753803011678,0.788675914259373,0.7925651772694328,0.7621835433312845,0.7601405270436385,0.7825472496756372
Min_relu_28,0.8577978718500308,0.8612212699754149,0.8419622848801475,0.8180384192084735,0.8606710548555624,0.8657170597725876,0.8552866327846442,0.8233567455439459,0.8112242317148125,0.8472084996455054
Min_relu_29,0.8570400968039336,0.8526120851259988,0.8713759872464659,0.8213469985303679,0.8651907229563613,0.8137101336816227,0.8223274737061389,0.7634605869698832,0.7805063921327596,0.834645311662591
Min_relu_30,0.9305340734480638,0.9275322795021512,0.9187451866933005,0.9059820105212861,0.9123799554394592,0.8985947065150584,0.9026739896942182,0.8856481637984019,0.891997241856177,0.9107783467219375
Min_relu_31,0.05315624999999999,0.06346274969268592,0.08850014213275967,0.09337439891139837,0.09771991779348493,0.10888627074370005,0.09756709260225295,0.08511649508297481,0.0832164643515673,0.08567619170384391
