,Uniform,Gaussian,TinyImageNet (Crop),TinyImageNet (Resize),LSUN (Crop),LSUN (Resize),iSUN,Cifar10,Cifar100,All
Max_relu_11,0.004541149354640442,0.0032204786416717883,0.040151763214505226,0.026546066069738337,0.2870380147510756,0.02798544483712353,0.030442941159254115,0.03540888905961894,0.04233405808236017,0.05779097169981466
Max_relu_12,0.31654056161647204,0.27047946757836505,0.4421239205593116,0.4077032520350669,0.6649568953595575,0.38711420559311616,0.4205250551357605,0.31196969114935463,0.32815418715427164,0.4034486463801699
Max_relu_13,0.004252984787953287,0.0029254993853718497,0.04721100184388445,0.03178966924786266,0.29110295021511984,0.033832490780577734,0.036640402934375954,0.04426226183159188,0.051676590350338045,0.062383758029602825
Max_relu_14,0.034121216195451755,0.03352617931776275,0.1938877381684081,0.15982272776621353,0.513400422556853,0.18971856177012908,0.1937822916505262,0.14760772894898586,0.1490278426551936,0.18323570886509616
Max_relu_15,0.49430531653349724,0.5069125845113707,0.6668638944376153,0.6741936036072551,0.7732153925937308,0.7220762292562999,0.728001218926415,0.5604334665027658,0.5566585586969883,0.6392389583320583
Max_relu_16,0.6130899431468961,0.6036478142286417,0.6857115511677934,0.6961765208162608,0.7282484019668101,0.7116577097418562,0.7201798992491895,0.568178434234788,0.5677728334357713,0.6650211337558438
Max_relu_17,0.6345344153349723,0.6535393899815611,0.7208739935464045,0.7297149139636487,0.8104649777197295,0.7740447948678549,0.7808292573329271,0.6225029118008605,0.6176880531653349,0.7145862716156515
Max_relu_18,0.607474873232944,0.6303625076828518,0.6983821988322065,0.6875073414265951,0.7919581783958205,0.722653184542102,0.7185570958561667,0.6147099339274739,0.6137575291948372,0.6834091565449529
Max_relu_19,0.6914668984326983,0.7183719960049171,0.755422725875845,0.7649258955224864,0.8356490511677934,0.8071882721266134,0.8116483612498472,0.6638429932390904,0.6553732175783651,0.7547464955711739
Max_relu_20,0.8371598801475106,0.8495651006453596,0.8618647779655808,0.8661891604427553,0.9056429433005531,0.8650504379225569,0.8707015928682474,0.7955226336816226,0.8038979717271051,0.8567761633345894
Max_relu_21,0.843860963429625,0.8594795213583282,0.8688262676705593,0.8758282577907455,0.9097590657652119,0.8995228372771973,0.902758983126133,0.8075980562384757,0.7984407882606023,0.8699267900209606
Max_relu_22,0.9210509488322066,0.9298075291948371,0.9097551628764597,0.9153878345286455,0.9115472456976031,0.9125043292870314,0.9150492175973033,0.8617032728948986,0.8585537569145667,0.9093124062632745
Max_relu_23,0.8494927589121082,0.8656963813767671,0.8740987976336816,0.8804617159834078,0.9157420636140136,0.902764704978488,0.9057702005202818,0.8123847495390288,0.8048775891210818,0.8749043346576898
Max_relu_24,0.9715309657344807,0.9744974685003074,0.9648372349416102,0.9619284227586697,0.9671209319299324,0.9632139904732636,0.9664122932516583,0.9427539336201598,0.9357436616472035,0.9635643589347835
Max_relu_25,0.9395537530731408,0.9468961278426552,0.9371416948371235,0.9418708308919338,0.9553896665642285,0.949867708973571,0.9549559301286586,0.8978238936693301,0.8892054548248309,0.9396884862535186
Max_relu_26,0.8980251997541487,0.8997968231407498,0.9006177973263674,0.8902059112368197,0.9067509373079286,0.9060624884757222,0.9072799261068902,0.8744177012907192,0.8629023970497849,0.8970536538229034
Max_relu_27,0.9332155155193608,0.9359843385064535,0.947350361094038,0.939463720024505,0.9519996389059617,0.9430815957283345,0.9484684094904094,0.9316379917025199,0.9270719652735095,0.9410183828780222
Max_relu_28,0.9557225145974185,0.9529315304240935,0.9432707936385987,0.9341498114298784,0.9299243354333129,0.9213139328518746,0.9339362327598526,0.908498901352182,0.9076642286416718,0.9349315611250568
Max_relu_29,0.9172818684695758,0.9200284111862325,0.9325312231100183,0.923755999766202,0.932744729563614,0.9270189267055932,0.9314797818328314,0.911763783036263,0.9131601106330669,0.9245719648605619
Max_relu_30,0.7161651121696373,0.7216271780885064,0.6749843692378611,0.6325520805109627,0.6622534227105101,0.6604031845421021,0.6487747809633995,0.5793023355869699,0.5979503534111862,0.663443399391236
Max_relu_31,0.7063333819913953,0.7094348609403811,0.7606188191456669,0.7296161042348199,0.7543505070682237,0.7546275007682852,0.7620915262232736,0.6989812692071296,0.6943360402581439,0.7338468771166484
Min_out,0.04946395205900431,0.06110486708666256,0.10064895129071912,0.10283731376738864,0.10957477719729564,0.11976250384142595,0.10531037860749709,0.10370972649047328,0.10944011985248925,0.09424064926983398
Min_relu_32,0.0690842463122311,0.002845820528580209,0.0763252881069453,0.03876650297882593,0.24944728411186232,0.01965366472034419,0.032651354333989274,0.11698371235402581,0.12661024892440076,0.07700777715845203
Min_relu_0,0.13873651659496006,0.03206625691456669,0.11489744161032575,0.07438987694093224,0.2771588468039336,0.04383345497848801,0.061010228307672186,0.1484233020897357,0.16258809157959436,0.11298945219064788
Min_relu_1,0.0023755301167793486,7.697449293177626e-05,0.033112887984019665,0.01158033498769021,0.22578061232329438,0.002947960202827278,0.006036177839297975,0.04553365089121082,0.06459575906576522,0.04268789695645407
Min_relu_2,0.00036693684695759065,5.009219422249532e-06,0.014365492470805163,0.004051073588298884,0.20419794867854946,0.0012300629993853645,0.0028934739230664385,0.024974108789182554,0.03916293023970498,0.032868180184843075
Min_relu_3,0.00010987246465888137,6.50737553779963e-06,0.012895943454210202,0.0031732973857411025,0.21714465273509528,0.0012310156730178199,0.002041439193993512,0.015174554394591267,0.025031322987092805,0.03256785167384066
Min_relu_4,0.00012722034419176398,6.038721573448064e-06,0.015110752151198526,0.0048603611327225306,0.19920926551936077,0.001986047940995693,0.0027167597217128982,0.024807060540872776,0.033205539336201594,0.032086825972210964
Min_relu_5,0.011577946373693915,0.00035903503380454766,0.08918138060848187,0.04532559974795923,0.36415782882606024,0.025933827596803932,0.03548683456172881,0.09561546558082361,0.11187927166564228,0.08523398862288448
Min_relu_6,0.001531722495390289,0.0006562192685925015,0.02232399738783036,0.01194191297263831,0.20145314996926858,0.010703000153657036,0.012611231339493385,0.027193039336201593,0.030957944068838346,0.03666878121383002
Min_relu_7,0.0041257029809465265,0.0025178856791641053,0.05318328979717271,0.03370596952970453,0.31639094960049174,0.035591210817455435,0.04168621597378963,0.049459288567916405,0.05493382759680393,0.06785707572391168
Min_relu_8,0.24597120467117395,0.2125728910571604,0.324190565457898,0.309516675241975,0.5634551897664413,0.3213953480331899,0.349319811514034,0.19936038721573449,0.21254602028272895,0.31611628030269157
Min_relu_9,0.8229819606637984,0.7955563921327596,0.6822208627842655,0.6858129245067359,0.8176116011063307,0.7321396627228027,0.7473338997553539,0.5124896358328211,0.5147072679778734,0.7244405985928313
Min_relu_10,0.7201450368776889,0.6583357175783652,0.6670296135525506,0.6812876965615091,0.8272977834972342,0.6908679356177013,0.7261566673381092,0.5447911263060847,0.5531906038721573,0.6895413961730873
Min_relu_11,0.9617557352489243,0.9582517593730794,0.8333606791641057,0.8412640970269251,0.8716964812538415,0.8221390212046712,0.8447780193823073,0.6936884987707437,0.6915943838352796,0.8533801190610977
Min_relu_12,0.6932596765519361,0.6586913337430854,0.6912426283036264,0.7011778177624716,0.8410926129379226,0.7244710202827289,0.7498497819533467,0.5595188306699447,0.5514207974800246,0.7012540100201188
Min_relu_13,0.8953510871235403,0.8725647741241549,0.6842816648740013,0.6586643093809195,0.8197967885679164,0.6307928779963122,0.6607746208501839,0.4935159265519361,0.5069331822372465,0.7161868332304061
Min_relu_14,0.3305230139827904,0.31626122080516295,0.41837226490473256,0.3875135771364593,0.6493654655808236,0.4378314728027044,0.45189774619128537,0.32887498463429626,0.3238527504609712,0.41432452939292697
Min_relu_15,0.03908834511370621,0.04420539720344192,0.27143621312231103,0.24797767385641484,0.5122064420712968,0.3085461355255071,0.29157179528234156,0.19145993392747387,0.20187274892440074,0.2382223630324399
Min_relu_16,0.1754996389059619,0.22931490857406273,0.6107620812845728,0.6149190114178251,0.6984570797480025,0.6749734442224954,0.6667042846640807,0.5030108251382912,0.522352143515673,0.5207299397006195
Min_relu_17,0.9521451252304857,0.9557371542716656,0.8195943607867242,0.8594953103201838,0.7919138752304856,0.9174545981868469,0.918379232455121,0.7191962507682852,0.7011654963122311,0.8649068153281592
Min_relu_18,0.11799719575906575,0.14867318300553167,0.4526782152735095,0.44973665852529215,0.5258914874001229,0.5025225683773817,0.47958525081821296,0.41249159496004917,0.4206271742470805,0.38528608342481147
Min_relu_19,0.6555937807314075,0.6853933312845728,0.7440695451751691,0.750069032902559,0.7903987707437001,0.8088730447141979,0.8034976990181445,0.6877544714197911,0.6771979333128457,0.7391560530849625
Min_relu_20,0.5509603526429011,0.5915581015673018,0.6613170559311616,0.6780716270455681,0.7073277965580824,0.7139779617393976,0.7038981714382126,0.5632315534726491,0.5743697141979103,0.6461373569367426
Min_relu_21,0.926326286877689,0.9438702865703749,0.8849820912722802,0.9049743674188317,0.9053974454517516,0.914266372157345,0.9159442289515684,0.8304963275968039,0.8351238014751076,0.9033990961033438
Min_relu_22,0.5624880954210203,0.607176160110633,0.7410001843884451,0.7279297178567989,0.7957328211432083,0.7523220036877689,0.7424880560706152,0.6832098263675477,0.6986965734480639,0.7019044529683005
Min_relu_23,0.9730081399815612,0.9739516787031346,0.9552729947756606,0.9536136326290303,0.9533569990780577,0.9558108481868469,0.9567313704830426,0.9130318146896128,0.9101654578979718,0.9541343705735
Min_relu_24,0.44111626459741854,0.49456994468346643,0.71052022510756,0.7016851592830371,0.8080579479102643,0.7410305047633681,0.7302508053006083,0.6684959434542103,0.6713952673632453,0.6611223132968637
Min_relu_25,0.3163761601106331,0.3260892017516902,0.4890521550399508,0.4512116548870769,0.6707888291333743,0.47446928011677936,0.46018602401009573,0.5541615473263676,0.5477907805777504,0.46753093516856437
Min_relu_26,0.7146372887215734,0.7382321412108175,0.8201604141057159,0.804550241262379,0.8473489474492931,0.8028987784265519,0.8028457670714261,0.8121486017209588,0.8097239474492932,0.7925342833408918
Min_relu_27,0.7644061462814997,0.790080815918869,0.776321811616472,0.7641886909986577,0.8235753803011678,0.788675914259373,0.7925651772694328,0.7621835433312845,0.7601405270436385,0.7825304878348652
Min_relu_28,0.8537993930547019,0.8615729294714196,0.8419622848801475,0.8180384192084735,0.8606710548555624,0.8657170597725876,0.8552866327846442,0.8233567455439459,0.8112242317148125,0.8467453291390885
Min_relu_29,0.8582533766133988,0.8539618815304241,0.8713759872464659,0.8213469985303679,0.8651907229563613,0.8137101336816227,0.8223274737061389,0.7634605869698832,0.7805063921327596,0.8349708395296265
Min_relu_30,0.9288972149661954,0.9268626075599262,0.9187451866933005,0.9059820105212861,0.9123799554394592,0.8985947065150584,0.9026739896942182,0.8856481637984019,0.891997241856177,0.9104854018905906
Min_relu_31,0.05336878457283342,0.0627257413952059,0.08850014213275967,0.09337439891139837,0.09771991779348493,0.10888627074370005,0.09756709260225295,0.08511649508297481,0.0832164643515673,0.08560958002371707
