,Uniform,Gaussian,TinyImageNet (Crop),TinyImageNet (Resize),LSUN (Crop),LSUN (Resize),iSUN,Cifar10,Cifar100,All
Max_relu_11,0.004620397971727105,0.0031638790719114938,0.040151763214505226,0.026546066069738337,0.2870380147510756,0.02798544483712353,0.030442941159254115,0.03540888905961894,0.04233405808236017,0.05779384828070858
Max_relu_12,0.3180346150891211,0.27130575829748,0.4421239205593116,0.4077032520350669,0.6649568953595575,0.38711420559311616,0.4205250551357605,0.31196969114935463,0.32815418715427164,0.4037433456526456
Max_relu_13,0.004370574677320221,0.0028497234173325134,0.04721100184388445,0.03178966924786266,0.29110295021511984,0.033832490780577734,0.036640402934375954,0.04426226183159188,0.051676590350338045,0.06238906867801366
Max_relu_14,0.03410785955746773,0.03235346496619545,0.1938877381684081,0.15982272776621353,0.513400422556853,0.18971856177012908,0.1937822916505262,0.14760772894898586,0.1490278426551936,0.18308506989568557
Max_relu_15,0.493983762292563,0.5113536263060848,0.6668638944376153,0.6741936036072551,0.7732153925937308,0.7220762292562999,0.728001218926415,0.5604334665027658,0.5566585586969883,0.6397621608764827
Max_relu_16,0.6046877996312231,0.6032954632759681,0.6857115511677934,0.6961765208162608,0.7282484019668101,0.7116577097418562,0.7201798992491895,0.568178434234788,0.5677728334357713,0.663909254251126
Max_relu_17,0.6328596381376768,0.6593056814689613,0.7208739935464045,0.7297149139636487,0.8104649777197295,0.7740447948678549,0.7808292573329271,0.6225029118008605,0.6176880531653349,0.7151059213680017
Max_relu_18,0.6096153272894899,0.6315548594038107,0.6983821988322065,0.6875073414265951,0.7919581783958205,0.722653184542102,0.7185570958561667,0.6147099339274739,0.6137575291948372,0.6838324452283386
Max_relu_19,0.6918864935464044,0.7233353334357714,0.755422725875845,0.7649258955224864,0.8356490511677934,0.8071882721266134,0.8116483612498472,0.6638429932390904,0.6553732175783651,0.7554301641020316
Max_relu_20,0.8395228372771973,0.8513353219114935,0.8618647779655808,0.8661891604427553,0.9056429433005531,0.8650504379225569,0.8707015928682474,0.7955226336816226,0.8038979717271051,0.8573011047077632
Max_relu_21,0.8437432928703135,0.8607923555623848,0.8688262676705593,0.8758282577907455,0.9097590657652119,0.8995228372771973,0.902758983126133,0.8075980562384757,0.7984407882606023,0.8700785838185559
Max_relu_22,0.9179790334972342,0.9283179701905347,0.9097551628764597,0.9153878345286455,0.9115472456976031,0.9125043292870314,0.9150492175973033,0.8617032728948986,0.8585537569145667,0.9087330684331492
Max_relu_23,0.849591110940381,0.8669635871235403,0.8740987976336816,0.8804617159834078,0.9157420636140136,0.902764704978488,0.9057702005202818,0.8123847495390288,0.8048775891210818,0.8750777696524883
Max_relu_24,0.9718836739397666,0.9736585279655809,0.9648372349416102,0.9619284227586697,0.9671209319299324,0.9632139904732636,0.9664122932516583,0.9427539336201598,0.9357436616472035,0.963502604168293
Max_relu_25,0.9397277811923787,0.9475577635218193,0.9371416948371235,0.9418708308919338,0.9553896665642285,0.949867708973571,0.9549559301286586,0.8978238936693301,0.8892054548248309,0.9397946211598386
Max_relu_26,0.8960962930239705,0.9001316379840197,0.9006177973263674,0.8902059112368197,0.9067509373079286,0.9060624884757222,0.9072799261068902,0.8744177012907192,0.8629023970497849,0.896851193463359
Max_relu_27,0.936597906422864,0.9349049861708665,0.947350361094038,0.939463720024505,0.9519996389059617,0.9430815957283345,0.9484684094904094,0.9316379917025199,0.9270719652735095,0.9413108842202184
Max_relu_28,0.9559813729256301,0.9530418945912723,0.9432707936385987,0.9341498114298784,0.9299243354333129,0.9213139328518746,0.9339362327598526,0.908498901352182,0.9076642286416718,0.9349784548579605
Max_relu_29,0.9217741548862939,0.9189381415181315,0.9325312231100183,0.923755999766202,0.932744729563614,0.9270189267055932,0.9314797818328314,0.911763783036263,0.9131601106330669,0.9250040438014044
Max_relu_30,0.7117410072218808,0.7231130377996312,0.6749843692378611,0.6325520805109627,0.6622534227105101,0.6604031845421021,0.6487747809633995,0.5793023355869699,0.5979503534111862,0.6630702225424461
Max_relu_31,0.713253860633067,0.705868073909035,0.7606188191456669,0.7296161042348199,0.7543505070682237,0.7546275007682852,0.7620915262232736,0.6989812692071296,0.6943360402581439,0.7342728184408616
Min_out,0.04971936078672402,0.06038329748002458,0.10064895129071912,0.10283731376738864,0.10957477719729564,0.11976250384142595,0.10531037860749709,0.10370972649047328,0.10944011985248925,0.09418144371215793
Min_relu_32,0.0684567224953903,0.0028161647203441918,0.0763252881069453,0.03876650297882593,0.24944728411186232,0.01965366472034419,0.032651354333989274,0.11698371235402581,0.12661024892440076,0.07692431093905089
Min_relu_0,0.1389021742470805,0.03241710971112477,0.11489744161032575,0.07438987694093224,0.2771588468039336,0.04383345497848801,0.061010228307672186,0.1484233020897357,0.16258809157959436,0.11305505248132541
Min_relu_1,0.0023135179778733866,7.444683466502763e-05,0.033112887984019665,0.01158033498769021,0.22578061232329438,0.002947960202827278,0.006036177839297975,0.04553365089121082,0.06459575906576522,0.042679699969412226
Min_relu_2,0.00036524661954517515,5.224339274738779e-06,0.014365492470805163,0.004051073588298884,0.20419794867854946,0.0012300629993853645,0.0028934739230664385,0.024974108789182554,0.03916293023970498,0.032867992836290966
Min_relu_3,0.00011014136447449292,6.138598647818075e-06,0.012895943454210202,0.0031732973857411025,0.21714465273509528,0.0012310156730178199,0.002041439193993512,0.015174554394591267,0.025031322987092805,0.03256783898878245
Min_relu_4,0.00012635218192993237,5.938844499078043e-06,0.015110752151198526,0.0048603611327225306,0.19920926551936077,0.001986047940995693,0.0027167597217128982,0.024807060540872776,0.033205539336201594,0.03208670302472364
Min_relu_5,0.011844645052243391,0.0003411109403810692,0.08918138060848187,0.04532559974795923,0.36415782882606024,0.025933827596803932,0.03548683456172881,0.09561546558082361,0.11187927166564228,0.08526558466346641
Min_relu_6,0.0015147433927473876,0.0006373079287031346,0.02232399738783036,0.01194191297263831,0.20145314996926858,0.010703000153657036,0.012611231339493385,0.027193039336201593,0.030957944068838346,0.03666422288694876
Min_relu_7,0.004122906422864167,0.0025531384449907803,0.05318328979717271,0.03370596952970453,0.31639094960049174,0.035591210817455435,0.04168621597378963,0.049459288567916405,0.05493382759680393,0.06786119787994505
Min_relu_8,0.24490877765826674,0.21185757145052245,0.324190565457898,0.309516675241975,0.5634551897664413,0.3213953480331899,0.349319811514034,0.19936038721573449,0.21254602028272895,0.3158904945605221
Min_relu_9,0.825631926090965,0.7944328211432083,0.6822208627842655,0.6858129245067359,0.8176116011063307,0.7321396627228027,0.7473338997553539,0.5124896358328211,0.5147072679778734,0.7246344609223394
Min_relu_10,0.7204954440688384,0.6613633259065765,0.6670296135525506,0.6812876965615091,0.8272977834972342,0.6908679356177013,0.7261566673381092,0.5447911263060847,0.5531906038721573,0.689970426796863
Min_relu_11,0.9607791986785496,0.9575470382606024,0.8333606791641057,0.8412640970269251,0.8716964812538415,0.8221390212046712,0.8447780193823073,0.6936884987707437,0.6915943838352796,0.8531665880609387
Min_relu_12,0.6980120505531653,0.6670882798094653,0.6912426283036264,0.7011778177624716,0.8410926129379226,0.7244710202827289,0.7498497819533467,0.5595188306699447,0.5514207974800246,0.7029240618474415
Min_relu_13,0.8944391594960048,0.8727947948678549,0.6842816648740013,0.6586643093809195,0.8197967885679164,0.6307928779963122,0.6607746208501839,0.4935159265519361,0.5069331822372465,0.7161002264833228
Min_relu_14,0.3330938306699447,0.32126873847572224,0.41837226490473256,0.3875135771364593,0.6493654655808236,0.4378314728027044,0.45189774619128537,0.32887498463429626,0.3238527504609712,0.4152870286763188
Min_relu_15,0.0392606983712354,0.04308792639827903,0.27143621312231103,0.24797767385641484,0.5122064420712968,0.3085461355255071,0.29157179528234156,0.19145993392747387,0.20187274892440074,0.2381023267659756
Min_relu_16,0.1800650929625077,0.23605355716041793,0.6107620812845728,0.6149190114178251,0.6984570797480025,0.6749734442224954,0.6667042846640807,0.5030108251382912,0.522352143515673,0.5221656365410611
Min_relu_17,0.9510869583589429,0.9568268554087277,0.8195943607867242,0.8594953103201838,0.7919138752304856,0.9174545981868469,0.918379232455121,0.7191962507682852,0.7011654963122311,0.8649108203913474
Min_relu_18,0.11820681084818684,0.14909635832821144,0.4526782152735095,0.44973665852529215,0.5258914874001229,0.5025225683773817,0.47958525081821296,0.41249159496004917,0.4206271742470805,0.3853664520505736
Min_relu_19,0.6576617009834052,0.6866868546404425,0.7440695451751691,0.750069032902559,0.7903987707437001,0.8088730447141979,0.8034976990181445,0.6877544714197911,0.6771979333128457,0.739582978964848
Min_relu_20,0.5518571412108174,0.5927417755070683,0.6613170559311616,0.6780716270455681,0.7073277965580824,0.7139779617393976,0.7038981714382126,0.5632315534726491,0.5743697141979103,0.6464015896267042
Min_relu_21,0.9269535187461586,0.9442049938537184,0.8849820912722802,0.9049743674188317,0.9053974454517516,0.914266372157345,0.9159442289515684,0.8304963275968039,0.8351238014751076,0.9035212688263436
Min_relu_22,0.5568357444683467,0.6066845536263061,0.7410001843884451,0.7279297178567989,0.7957328211432083,0.7523220036877689,0.7424880560706152,0.6832098263675477,0.6986965734480639,0.7011241291727051
Min_relu_23,0.9723966810079901,0.9736598263675476,0.9552729947756606,0.9536136326290303,0.9533569990780577,0.9558108481868469,0.9567313704830426,0.9130318146896128,0.9101654578979718,0.9540196439796729
Min_relu_24,0.4446137945605409,0.4954960087584511,0.71052022510756,0.7016851592830371,0.8080579479102643,0.7410305047633681,0.7302508053006083,0.6684959434542103,0.6713952673632453,0.6616841394041217
Min_relu_25,0.3159006952980946,0.3247571181622618,0.4890521550399508,0.4512116548870769,0.6707888291333743,0.47446928011677936,0.46018602401009573,0.5541615473263676,0.5477907805777504,0.467301364400178
Min_relu_26,0.7172071488936693,0.7389012446220037,0.8201604141057159,0.804550241262379,0.8473489474492931,0.8028987784265519,0.8028457670714261,0.8121486017209588,0.8097239474492932,0.7929456534363097
Min_relu_27,0.7597363590964967,0.7897777965580824,0.776321811616472,0.7641886909986577,0.8235753803011678,0.788675914259373,0.7925651772694328,0.7621835433312845,0.7601405270436385,0.7818989080561376
Min_relu_28,0.8578180162876459,0.8650177858020897,0.8419622848801475,0.8180384192084735,0.8606710548555624,0.8657170597725876,0.8552866327846442,0.8233567455439459,0.8112242317148125,0.8476932410934186
Min_relu_29,0.8576265480946527,0.8542417217271051,0.8713759872464659,0.8213469985303679,0.8651907229563613,0.8137101336816227,0.8223274737061389,0.7634605869698832,0.7805063921327596,0.8349267696858365
Min_relu_30,0.9286833666256915,0.9281685195144438,0.9187451866933005,0.9059820105212861,0.9123799554394592,0.8985947065150584,0.9026739896942182,0.8856481637984019,0.891997241856177,0.9106241012928987
Min_relu_31,0.053220152120467115,0.0629028618623233,0.08850014213275967,0.09337439891139837,0.09771991779348493,0.10888627074370005,0.09756709260225295,0.08511649508297481,0.0832164643515673,0.08561319819262977
