,Uniform,Gaussian,TinyImageNet (Crop),TinyImageNet (Resize),LSUN (Crop),LSUN (Resize),iSUN,Cifar10,Cifar100,All
Max_relu_18,0.6068389213275968,0.6300717463122312,0.6983821988322065,0.6875073414265951,0.7919581783958205,0.722653184542102,0.7185570958561667,0.6147099339274739,0.6137575291948372,0.6832914577444085
Max_relu_19,0.6941163836816227,0.7202320374923172,0.755422725875845,0.7649258955224864,0.8356490511677934,0.8071882721266134,0.8116483612498472,0.6638429932390904,0.6553732175783651,0.7553192357073664
Max_relu_20,0.8394979141057161,0.8502966771665643,0.8618647779655808,0.8661891604427553,0.9056429433005531,0.8650504379225569,0.8707015928682474,0.7955226336816226,0.8038979717271051,0.8571660244501412
Max_relu_21,0.8451976221573447,0.8583722188076215,0.8688262676705593,0.8758282577907455,0.9097590657652119,0.8995228372771973,0.902758983126133,0.8075980562384757,0.7984407882606023,0.8699559197934932
Max_relu_22,0.9208490857406268,0.9291082513829133,0.9097551628764597,0.9153878345286455,0.9115472456976031,0.9125043292870314,0.9150492175973033,0.8617032728948986,0.8585537569145667,0.9091979553255201
Max_relu_23,0.8511182467732021,0.8638310079901659,0.8740987976336816,0.8804617159834078,0.9157420636140136,0.902764704978488,0.9057702005202818,0.8123847495390288,0.8048775891210818,0.8748738675872892
Max_relu_24,0.9719342962507682,0.9742727412415487,0.9648372349416102,0.9619284227586697,0.9671209319299324,0.9632139904732636,0.9664122932516583,0.9427539336201598,0.9357436616472035,0.963587042746195
Max_relu_25,0.9401147165027658,0.9459349147203441,0.9371416948371235,0.9418708308919338,0.9553896665642285,0.949867708973571,0.9549559301286586,0.8978238936693301,0.8892054548248309,0.9396376518584914
Max_relu_26,0.8970309964658882,0.9008128111555009,0.9006177973263674,0.8902059112368197,0.9067509373079286,0.9060624884757222,0.9072799261068902,0.8744177012907192,0.8629023970497849,0.8970564206292552
Max_relu_27,0.9362601644130301,0.937466606484327,0.947350361094038,0.939463720024505,0.9519996389059617,0.9430815957283345,0.9484684094904094,0.9316379917025199,0.9270719652735095,0.9415933316780049
Max_relu_28,0.9563773125384143,0.953535110633067,0.9432707936385987,0.9341498114298784,0.9299243354333129,0.9213139328518746,0.9339362327598526,0.908498901352182,0.9076642286416718,0.935091383588729
Max_relu_29,0.9214039067301782,0.9212577673632453,0.9325312231100183,0.923755999766202,0.932744729563614,0.9270189267055932,0.9314797818328314,0.911763783036263,0.9131601106330669,0.9252516278403446
Max_relu_30,0.7140569299323909,0.7225280270436385,0.6749843692378611,0.6325520805109627,0.6622534227105101,0.6604031845421021,0.6487747809633995,0.5793023355869699,0.5979503534111862,0.6632900599680858
Max_relu_31,0.7118133297480025,0.7086882490780578,0.7606188191456669,0.7296161042348199,0.7543505070682237,0.7546275007682852,0.7620915262232736,0.6989812692071296,0.6943360402581439,0.7344480425167556
Min_out,0.04917014827904118,0.06042627535341118,0.10064895129071912,0.10283731376738864,0.10957477719729564,0.11976250384142595,0.10531037860749709,0.10370972649047328,0.10944011985248925,0.0941171485188161
Min_relu_32,0.06951587277197296,0.002831830055316533,0.0763252881069453,0.03876650297882593,0.24944728411186232,0.01965366472034419,0.032651354333989274,0.11698371235402581,0.12661024892440076,0.0770608197293825
Min_relu_0,0.13875537031346036,0.03195206284572834,0.11489744161032575,0.07438987694093224,0.2771588468039336,0.04383345497848801,0.061010228307672186,0.1484233020897357,0.16258809157959436,0.11297734332680694
Min_relu_1,0.002359192532267978,7.470805162876457e-05,0.033112887984019665,0.01158033498769021,0.22578061232329438,0.002947960202827278,0.006036177839297975,0.04553365089121082,0.06459575906576522,0.04268553412041791
Min_relu_2,0.00036391364474492926,4.80178242163491e-06,0.014365492470805163,0.004051073588298884,0.20419794867854946,0.0012300629993853645,0.0028934739230664385,0.024974108789182554,0.03916293023970498,0.03286776987199847
Min_relu_3,0.00010989551321450521,5.892747387830361e-06,0.012895943454210202,0.0031732973857411025,0.21714465273509528,0.0012310156730178199,0.002041439193993512,0.015174554394591267,0.025031322987092805,0.03256777653926508
Min_relu_4,0.00012696681007990165,5.716041794714191e-06,0.015110752151198526,0.0048603611327225306,0.19920926551936077,0.001986047940995693,0.0027167597217128982,0.024807060540872776,0.033205539336201594,0.0320867527891828
Min_relu_5,0.011860068377381683,0.0003195029194837123,0.08918138060848187,0.04532559974795923,0.36415782882606024,0.025933827596803932,0.03548683456172881,0.09561546558082361,0.11187927166564228,0.08526479916563073
Min_relu_6,0.0015388214505224337,0.0006466425937307928,0.02232399738783036,0.01194191297263831,0.20145314996926858,0.010703000153657036,0.012611231339493385,0.027193039336201593,0.030957944068838346,0.03666846652680889
Min_relu_7,0.004323878303626305,0.002578864474492931,0.05318328979717271,0.03370596952970453,0.31639094960049174,0.035591210817455435,0.04168621597378963,0.049459288567916405,0.05493382759680393,0.06788999003477439
Min_relu_8,0.24657498079287032,0.21430634987707436,0.324190565457898,0.309516675241975,0.5634551897664413,0.3213953480331899,0.349319811514034,0.19936038721573449,0.21254602028272895,0.31641312481366624
Min_relu_9,0.8250726221573449,0.7922653580208974,0.6822208627842655,0.6858129245067359,0.8176116011063307,0.7321396627228027,0.7473338997553539,0.5124896358328211,0.5147072679778734,0.7242881432206615
Min_relu_10,0.7171405500921942,0.6643123501843884,0.6670296135525506,0.6812876965615091,0.8272977834972342,0.6908679356177013,0.7261566673381092,0.5447911263060847,0.5531906038721573,0.6899188786233679
Min_relu_11,0.9615000499385372,0.9593097687461586,0.8333606791641057,0.8412640970269251,0.8716964812538415,0.8221390212046712,0.8447780193823073,0.6936884987707437,0.6915943838352796,0.8534820195974079
Min_relu_12,0.6990684157959435,0.6616312845728334,0.6912426283036264,0.7011778177624716,0.8410926129379226,0.7244710202827289,0.7498497819533467,0.5595188306699447,0.5514207974800246,0.7023651523277995
Min_relu_13,0.8964137638291334,0.8702453672403196,0.6842816648740013,0.6586643093809195,0.8197967885679164,0.6307928779963122,0.6607746208501839,0.4935159265519361,0.5069331822372465,0.7160272200701945
Min_relu_14,0.33147210356484325,0.3169797940995698,0.41837226490473256,0.3875135771364593,0.6493654655808236,0.4378314728027044,0.45189774619128537,0.32887498463429626,0.3238527504609712,0.41453633376150806
Min_relu_15,0.03859210971112477,0.04426792793484942,0.27143621312231103,0.24797767385641484,0.5122064420712968,0.3085461355255071,0.29157179528234156,0.19145993392747387,0.20187274892440074,0.2381672796307972
Min_relu_16,0.17638696220036876,0.22883619007375539,0.6107620812845728,0.6149190114178251,0.6984570797480025,0.6749734442224954,0.6667042846640807,0.5030108251382912,0.522352143515673,0.5207818352495551
Min_relu_17,0.9507249039643515,0.9571258143822988,0.8195943607867242,0.8594953103201838,0.7919138752304856,0.9174545981868469,0.918379232455121,0.7191962507682852,0.7011654963122311,0.8649028068497627
Min_relu_18,0.11910395666871543,0.14923440765212048,0.4526782152735095,0.44973665852529215,0.5258914874001229,0.5025225683773817,0.47958525081821296,0.41249159496004917,0.4206271742470805,0.3854979287758883
Min_relu_19,0.6532419253226798,0.6864493546404424,0.7440695451751691,0.750069032902559,0.7903987707437001,0.8088730447141979,0.8034976990181445,0.6877544714197911,0.6771979333128457,0.7389914737244592
Min_relu_20,0.5480127996312232,0.59143786877689,0.6613170559311616,0.6780716270455681,0.7073277965580824,0.7139779617393976,0.7038981714382126,0.5632315534726491,0.5743697141979103,0.6457477275674464
Min_relu_21,0.9270827635218193,0.9444858942839582,0.8849820912722802,0.9049743674188317,0.9053974454517516,0.914266372157345,0.9159442289515684,0.8304963275968039,0.8351238014751076,0.9035733600179081
Min_relu_22,0.5574407536877689,0.6053681468961278,0.7410001843884451,0.7279297178567989,0.7957328211432083,0.7523220036877689,0.7424880560706152,0.6832098263675477,0.6986965734480639,0.70103377691824
Min_relu_23,0.9722779809465274,0.9738882721266134,0.9552729947756606,0.9536136326290303,0.9533569990780577,0.9558108481868469,0.9567313704830426,0.9130318146896128,0.9101654578979718,0.9540335824192181
Min_relu_24,0.44667035955746776,0.49931561539643515,0.71052022510756,0.7016851592830371,0.8080579479102643,0.7410305047633681,0.7302508053006083,0.6684959434542103,0.6713952673632453,0.6624304526070924
Min_relu_25,0.31605537031346037,0.326803368930547,0.4890521550399508,0.4512116548870769,0.6707888291333743,0.47446928011677936,0.46018602401009573,0.5541615473263676,0.5477907805777504,0.46758089673400893
Min_relu_26,0.7172242355562385,0.7397788145359558,0.8201604141057159,0.804550241262379,0.8473489474492931,0.8028987784265519,0.8028457670714261,0.8121486017209588,0.8097239474492932,0.7930592808210537
Min_relu_27,0.7584924784880148,0.7878994775660725,0.776321811616472,0.7641886909986577,0.8235753803011678,0.788675914259373,0.7925651772694328,0.7621835433312845,0.7601405270436385,0.7815023677695481
Min_relu_28,0.8569904118008604,0.8637470536263061,0.8419622848801475,0.8180384192084735,0.8606710548555624,0.8657170597725876,0.8552866327846442,0.8233567455439459,0.8112242317148125,0.8474267382659231
Min_relu_29,0.8594191072526122,0.8544645013829133,0.8713759872464659,0.8213469985303679,0.8651907229563613,0.8137101336816227,0.8223274737061389,0.7634605869698832,0.7805063921327596,0.8351827312299545
Min_relu_30,0.9287313076213891,0.9275612707437,0.9187451866933005,0.9059820105212861,0.9123799554394592,0.8985947065150584,0.9026739896942182,0.8856481637984019,0.891997241856177,0.9105530654547755
Min_relu_31,0.05355692609096496,0.06226323755377995,0.08850014213275967,0.09337439891139837,0.09771991779348493,0.10888627074370005,0.09756709260225295,0.08511649508297481,0.0832164643515673,0.08557473416879754
